timestamp,true_lat,true_lon,measured_lat,measured_lon,position_error_m,num_stations,avg_signal_strength,min_distance_to_station,max_distance_to_station,route_deviation_m,trilateration_success
2025-12-09T11:40:02.197251,55.83621885364098,37.537700401212184,55.83618385436106,37.537733729096665,4.413226190219584,5,66.31121070284023,1084.422782546255,1436.5011644366743,0.5505486790562492,1
2025-12-09T11:40:02.309277,55.836215409594246,37.537694258043736,55.836180816635185,37.5377288414152,4.411279449305771,5,66.3100247649163,1084.826679972468,1436.521209173098,0.5392585889893042,1
2025-12-09T11:40:02.420301,55.836214827635885,37.53769322716703,55.83618079761621,37.53772919786836,4.400385884363518,5,66.30982252649278,1084.8949152709952,1436.5249205420284,0.5071133162618836,1
2025-12-09T11:40:02.531327,55.83621397050211,37.5376917892469,55.836179886931504,37.53772793419341,4.411064585637031,5,66.30950502829718,1084.9951379338288,1436.5338092880902,0.5460548446618521,1
2025-12-09T11:40:02.643351,55.83621256943564,37.53768919379089,55.83617862788609,37.53772577891483,4.41167378368732,5,66.30904559186769,1085.1598413384709,1436.5379673492816,0.5513335517186723,1
2025-12-09T11:40:02.752377,55.83621045733955,37.53768546992939,55.83617660937678,37.5377223501898,4.412365100528894,5,66.30830671488872,1085.40750156459,1436.552309368476,0.5498825026965752,1
2025-12-09T11:40:02.863403,55.83620771665688,37.537680592634,55.836173927849636,37.53771766580907,4.413062769619078,5,66.30735837743671,1085.729095274581,1436.5691175734867,0.5502507745110341,1
2025-12-09T11:40:02.975428,55.83620435995784,37.537674629056056,55.83617060589307,37.53771182336827,4.413749896890596,5,66.30619359928522,1086.1230401408277,1436.590302251081,0.5502046454656404,1
2025-12-09T11:40:03.085452,55.836200420218525,37.537667626369156,55.83616668349929,37.537704891356185,4.414434660138234,5,66.30482609596046,1086.585566980394,1436.6152744736178,0.5503133933164565,1
2025-12-09T11:40:03.196477,55.836195925280364,37.53765963716436,55.83616219339619,37.53769693715975,4.4151307330811695,5,66.30326421416028,1087.11346322732,1436.6441044460894,0.5504215211939918,1
2025-12-09T11:40:03.308502,55.83619090441155,37.53765071275306,55.83615716824561,37.537688022327195,4.415850900382185,5,66.3015176872652,1087.7033666877362,1436.6766991008399,0.5505636757149056,1
2025-12-09T11:40:03.419528,55.836185386564175,37.53764090484737,55.836151639360324,37.53767820564985,4.4166048950415355,5,66.29959588202026,1088.35195137117,1436.713012925881,0.5507265359575853,1
2025-12-09T11:40:03.531553,55.836179400806124,37.53763026509595,55.83614563745787,37.5376675436828,4.4173992823067465,5,66.29750826044021,1089.0558796895364,1436.7529904602475,0.5509101988534645,1
2025-12-09T11:40:03.643579,55.836172976200075,37.53761884519475,55.83613919276309,37.53765609153863,4.418237944850803,5,66.29526427044009,1089.8118140516428,1436.7965784586206,0.5511119417440038,1
2025-12-09T11:40:03.755604,55.836166141832784,37.53760669685871,55.83613233519148,37.53764390332977,4.419122691682651,5,66.2928733866524,1090.616412371954,1436.8437200271767,0.5513302282786368,1
2025-12-09T11:40:03.866630,55.836158926809055,37.53759387183486,55.836125094448796,37.53763103250476,4.420053805473718,5,66.29034511294705,1091.4663274424504,1436.8943535440615,0.5515635229937781,1
2025-12-09T11:40:03.977655,55.83615136025693,37.53758042190712,55.83611750010865,37.537617532074094,4.4210304664745514,5,66.28768899500291,1092.3582051837036,1436.9484104521455,0.5518105067069239,1
2025-12-09T11:40:04.088680,55.836143471330544,37.53756639890414,55.836109581664815,37.53760345476925,4.422051069749443,5,66.28491462963949,1093.2886832354707,1437.0058135098257,0.5520699455862602,1
2025-12-09T11:40:04.199704,55.83613528921398,37.53755185470617,55.836101368568826,37.53758885315275,4.423113448110993,5,66.28203167439999,1094.254389538485,1437.0664750676224,0.5523406820614739,1
2025-12-09T11:40:04.311730,55.8361268431246,37.537536841251715,55.83609289025638,37.5375737796952,4.424215029484035,5,66.27904985615659,1095.2519410603875,1437.1302955094939,0.5526216057820913,1
2025-12-09T11:40:04.423755,55.83611816231629,37.537521410543434,55.83608417616625,37.53755828682921,4.4253529404140375,5,66.27597897902272,1096.2779426375207,1437.1971618236619,0.5529116403603823,1
2025-12-09T11:40:04.534781,55.83610927608217,37.53750561465336,55.836075255753734,37.537542426987294,4.426524080596227,5,66.27282893141334,1097.3289859585618,1437.2669463183556,0.5532097299805652,1
2025-12-09T11:40:04.646807,55.83610021375713,37.53748950572739,55.836066158500444,37.53752625262867,4.4277251674309195,5,66.2696096923393,1098.401648674124,1437.3395054751218,0.5535148339915671,1
2025-12-09T11:40:04.759831,55.836091004719854,37.537473135989075,55.83605691392134,37.53750981625821,4.4289527660921815,5,66.26633133682071,1099.4924936482319,1437.4146789522433,0.5538259208312818,1
2025-12-09T11:40:04.870857,55.836081678394535,37.53745655774268,55.8360475515698,37.53749317043984,4.430203309774029,5,66.26300404047689,1100.598068343067,1437.4922887324894,0.554141966118733,1
2025-12-09T11:40:04.981882,55.836072264252195,37.53743982337562,55.83603810104123,37.53747636780601,4.4314731140050405,5,66.25963808328456,1101.7149043342351,1437.5721384179983,0.5544619491546677,1
2025-12-09T11:40:05.094910,55.83606279181164,37.53742298536019,55.83602859197563,37.537459461064195,4.432758382554256,5,66.25624385246928,1102.8395169612106,1437.6540126762773,0.5547848497255559,1
2025-12-09T11:40:05.203932,55.83605329064009,37.53740609625464,55.83601905405923,37.53744250300125,4.434055211400855,5,66.25283184457052,1103.9684051038605,1437.7376768345957,0.5551096502788153,1
2025-12-09T11:40:05.314957,55.836043790353415,37.53738920870371,55.8360095170255,37.537425546486126,4.435359597122121,5,66.24941266665769,1105.098051086282,1437.8228766262246,0.5554353350357466,1
2025-12-09T11:40:05.424982,55.836034320616015,37.537372375438316,55.836000010655496,37.53740864447107,4.436667434225374,5,66.24599703665413,1106.2249207168304,1437.9093380919478,0.5557608856899224,1
